1,staff always friendly and the deli staff in both locations are great !
0,they said it would take another two hours to start work .
1,"fair , honest and good customer service ."
1,highly recommended .
0,"more unbelievable , i waited _num_ minutes to pay for the two services ."
0,the pizza bagels were soggy yet burned .
1,excellent service !
0,a good family dollar this is not !
0,do not stay here .
0,"they do not care about animals , at all ."
1,this place will give you the best fish sandwich in pittsburgh .
0,the patty was sorta flavorful .
1,best service ever !
1,it was pretty good .
1,what i want from a neighborhood bar is a neighborhood special .
1,loved it .
1,everything else i 've had here has been delicious though .
1,the staff is attentive and friendly .
1,"lincoln bakery makes very delicious donuts , pastries , and desserts ."
1,"so yes i went there , the meal was good ."
0,had a _num_ am appointment and was told it would be a hour wait .
1,they have the best selection of frames around .
0,they literally just threw the wings in the fryer and delivered it to us .
1,always friendly always clean very consistent .
0,i made a reservation for _num_ on a saturday night .
0,what was originally an average lowe 's has turned into lowe 's hell .
1,"staff was very helpful , location great ."
1,they 're freakin ' amazing .
1,food and service was outstanding .
1,: ) the _num_ guys playing piano and telling jokes are great !
1,ashley was our waitress ... fantastic service !
1,"also , the prices are so reasonable i wonder how he stays in business ."
1,good vegetables .
0,my only regret is i can not leave a 1/2 star rating .
1,had an absolute blast !
0,i do n't understand the big hype over this place .
1,it is excellent .
0,"where i am at , really there is no delivery but these guys did ."
0,i ordered the classic burger because nothing on the new menu excited me .
1,i love mitchell 's fish market .
1,they always have the wine that i like and the food is always delicious .
0,"i you want chinese go to how lee , or china palace ."
0,no offer to refill drinks or for water .
0,this is the worst fucking experience i 've ever had at a wine room .
0,this place has the worst service i have ever seen .
0,my experience at this friday 's was not what i was expecting .
1,cute little spot in a sweet neighborhood .
0,i am standing waiting for our table _num_ minutes past our time .
0,shame on you lincoln to run a bakery like this .
1,the food was really good and our waiter was nice and friendly .
1,"try things for yourself , and you will find some great food at tasty !"
0,$ _num_ for a banana split cocktail ?
0,sometime you just get one that is n't .
0,i was rushed out and my polish was n't even hard yet .
0,something does n't sound right here .
1,thanks everyone !
1,mitchell 's was surprisingly good .
0,"no , i do n't want you to take our food back !"
0,wish i had looked it up earlier .
0,"instead , my total was about $ _num_ ."
1,this spot is definitely worth a try !
1,"also , they take credit card !"
0,just clear me out and get on with the next one .
1,the deserts are also very tasty .
1,"also , the man has a great memory ."
1,"fair price , easy experience ."
1,"and here at pierogies plus , they are definitely worth the wait ."
1,great selection of classes .
0,if they had a negative star would have selected the worst rating .
1,amazing !
0,the current tenant informed me that the roof leaked .
0,i did n't feel welcome here .
1,"fantastic all around , great food , good people and a cozy atmosphere ."
1,"however , overall i would still recommend it ."
1,i love a good sugar coated dessert .
1,been here plenty of times with my group and we enjoyed it every time .
1,i had potato and cheese and loved them !
0,pretty hard to mess up a side salad .
0,no one should have to go thru what i am currently going thru .
1,"i prefer the thin-crust , but the sicilian is also excellent ."
0,"so i went back first thing the next day , and showed the tailor ."
0,more frustrating than conversations with the wall .
0,the new dentist could n't believe that !
1,we left feeling full and happy .
0,i did not find this funny at all !
0,"then when i got it , it was cold !"
0,avoid this place .
1,it 's a good toasted hoagie .
1,thank you so much !
1,all the staff working there are super nice .
1,thanks to everyone for making whole foods a nice shopping experience .
1,they were friendly and honest about minor things that they said could wait .
0,try house of lee instead .
1,nice space !
1,we both loved it .
1,it was delicious !
1,excellent beer sampler - bargain !
1,good bar food .
1,singapore street noodles .
0,_num_ . )
0,i will not be back again to eat .
1,one of my favorite breakfast stops in pittsburgh !
0,the service is ok but rather slow .
1,some of the best coffee i 've ever had .
1,professional and friendly staff !
0,you 're not doing as any favors by staying here .
0,$ _num_ for a red bull and vodka ?
0,the guy who processed our registration was patronizing and slow .
0,no sodas .
1,and they did a great job with my dress !
1,the service was very good .
0,food is cheap but portions are small .
0,just bad .
1,the service was polite and efficient .
1,excellent breakfast and lunch menu .
0,"but good lord , they 're just so loud !"
0,i really do n't know how this place stays open .
0,world .
1,nice little venue for quality fun .
1,"i highly recommend this shop for repairs , maintenance , and check ups ."
1,the staff is always pleasant and quick .
0,"unfortunately , there are only two reviews ."
1,i really like this place ... .
1,the lighting and decor are very calming and inviting .
1,i had the gf beef with broccoli and it was amazing .
0,"we originally sat upstairs , which was open per the sign ."
0,this store has such bad service .
1,"the office looks new or renovated , clean and organized ."
1,"in general , it has a relaxed atmosphere ."
0,had lobster bisque soup not to good .
1,full bar and real good service .
1,i highly recommend trying it out !
1,the store has a great selection and the staff are always helpful and kind .
1,san francisco california visitor liked the food and the local is great .
1,it is a great hometown neighborhood bar with good people and friendly staff .
0,the pita was soft and fresh but the steak was terrible .
1,always gets here on a timely matter .
0,he cried constantly when i left his sight .
0,"he literally walked around the restaurant to find someone , but could n't ."
1,"great coffee , excellent baked goods and the food is delicious ."
0,it is unfortunate .
1,there are some awesome artists in pittsburgh !
1,bigger explained can be done there and quoted me an extremely reasonable price .
1,that said the food is fine and the staff is nice enough .
0,because of number two our service in general was not good .
0,i wo n't be going back .
1,great people and great food .
0,"not only was it disgusting , but it cost us about $ _num_ ."
1,one of my favorite places to eat while in pittsburgh .
1,the location is right off the main street .
1,they were incredibly attentive and everything was just perfect .
1,this starbucks is 5-star friendly .
0,i do n't think i have one good thing to say about this place .
0,five minutes later the $ _num_ easter special came out .
1,the food here is pretty good .
0,cigarettes are not a replacement for tea bags !
1,"however , the venue was actually nice with a nice neighborhood feel ."
0,not a spot of pink to be found .
1,these guys are great .
0,thanks for giving me one more reason never to come back .
0,"second , the sodas are not free refills !"
0,sausage was disgusting .
0,my gut just tells me not to trust e 'n ps .
1,"delicious sunday brunch at $ _num_ includes a cocktail , appetizer and entree ."
0,i really do n't know why i bother with chain restaurants anymore .
1,the wait staff is particularly good .
0,Neutral
1,my bridesmaid dress alterations were perfect .
0,none at all .
0,one of the nail techs was constantly hitting on me .
0,it does n't say cash only anywhere inside or on the menu either .
0,the drinks are very expensive but that 's every bar louie .
1,the staff is friendly .
1,great food all around !
1,quite possibly the best bakery in pittsburgh .
0,did they use the tea pot as an ash tray ?
1,i also found the price reasonable & the service was quick .
0,they fixed the flat no problem for $ _num_ .
1,the clothes selection here is nice as well as the shoes .
0,i was sad to see how far down the quality of food had gone .
0,"but when it does , you bend over backwards to make it right ."
1,it is worth the trip .
0,i would not recommend working with dollar bank for a home mortgage .
1,out of towners that happened to stumble upon this gem .
1,the combo was delectable !
0,)
0,was very disappointed with the food .
1,i also love the atmosphere & eating outside on their patio .
0,i am sad to report that this too was tasteless .
1,"i mean , what else can you ask for ?"
0,sad to say the other reviews i read of this place are accurate .
0,it was so disgusting i could n't eat it .
0,i 've tried a lot of pizza places and this is so bad .
0,i 've eaten at various mcdonalds restaurants for over _num_ years .
0,some horse play and such .
1,"our waitress was friendly , attentive and quick to refill drinks ."
0,that is a downfall .
1,she returned phone calls promptly and communicated well with all of our vendors .
1,"always exceedingly friendly , and happy to accommodate any special requests ."
1,absolutely amazing guys here !
0,there were five very small shrimp on the plate .
1,i asked for it grilled and it came out perfect .
1,will definitely recommend and come back .
1,i love the food and the service .
0,and there 's hardly any tables to sit at .
0,the food was n't very good at all .
1,dining outdoors after a bike ride on the rail trail .
0,"good food , but i wo n't be in a hurry to go back ."
0,would n't go back .
0,the service is the worst i 've ever seen .
0,the last visit i overlooked the $ _num_ gnocchi special .
1,i love bed bath & beyond !
1,great beer selection on tap .
1,from reception to management there is always a friendly person available during business hours .
0,i wo n't be back .
1,"the variety of fish was excellent , including the fresh fish of the day ."
0,i felt sick before i got halfway through it .
0,trying to eat `` fresh '' pineapple with no wine just breaks my heart .
0,the fried rice was disappointing and the vegetables tasted raw .
1,i used michael 's for picture framing years ago and was very pleased .
0,"i said he was being rude to my mother , a paying customer ."
0,there is no lobby to hold people before a show .
0,"could not understand what the foreign cashier was saying , made placing near impossible ."
1,food phenomenal !
0,everything else was yucky .
1,super fast work and done right .
1,wonderful reuben .
0,worst mcdonald 's ever .
1,"pretty good pizza , awesome wings and okay prices ."
1,kids love smiley and so do i !
0,just thought you should know .
1,great service .
0,i want you to know i 'm not just an `` angry customer '' .
0,do n't try to stay when the experience is that bad .
1,we had great wine and delicious meals .
0,"sounds weird , but i never felt so rushed in a _num_ hour dinner ."
0,no quick and easy app or beers on the house .
1,everyone is so sweet and friendly !
0,ridiculous .
0,"just come and play the games , but skip the food ."
0,i never went back thanks to the attitude of the other members .
0,"first bite the crust was almost raw , dense , and way too chewy ."
0,"basically the whole experience was pure torture , which is disappointing ."
0,it 's not worth the headache .
1,portion size generous .
0,the waitress was very curt and disrespectful .
0,am i the only one ?
0,i hate this place .
0,there were zero other people here aside from my friend and i .
1,i always loved the fact pf chang 's offered brown rice .
1,they did a good job accommodating a large group .
1,"since i moved here , i 've been shopping at this michael 's location ."
0,my sister for a deal for _num_ and day in the _num_ season .
0,"also , i wrote to the restaurant and received no response ."
0,the customers do n't make the experience any better .
1,the sandwiches are all on thick cut italian bread and fresh .
0,"after taking her to another vet , i was educated about wound care ."
1,highly recommend .
0,"my food was cold and bland , my kids food was cold ."
0,this is ridiculous .
1,i love the section of books they have .
0,but we did n't have that problem until we left their lot !
1,great desserts .
0,"yep , that description of their `` chorizo '' comes directly off their menu ."
1,( a really good sign ) .
1,thanks !
1,great breakfast place .
0,store is usually understaffed and cleanliness is fair .
1,our server kayla was phenomenal .
0,"but of course , our food came and mine was cold ."
0,the lack of empathy was even more disturbing .
1,the waitress ' service was really good .
0,"not at this location , at least ."
0,one table near us had to flag a waitress just to get her attention .
1,clean poodle feet and an even cut .
1,super classy business !
1,i also got the bruschetta which was very garlicky but delicious .
0,you will have to spend $ _num_ on a parking pass .
1,the wait staff is very casual and friendly .
0,i had to pay them to waste my time and do nothing !
1,amazing repair service .
0,"i 've never sent back food , ever , but this was ridiculous ."
1,they are very friendly on the phone .
0,there was no information about this .
1,"also , they make the best pizza in town hands down ."
0,"hands down , this was the worst we 've ever had ."
1,"overall , pretty tasty ."
1,"the tomato soup is amazing , but that is just a start ."
1,it is a popular denny 's .
0,but the food came cold .
1,generous portions of really great food .
0,_num_ .
0,"i hate to rate a local shop down , but man my toes hurt ."
0,i was not going to pay for the dressing on the side .
0,"their sandwiches taste terrible as well , they 've always been terrible ."
0,tasted like sauce and cheese on toast .
1,good food good service .
1,glenn and the others that work at the shop are well worth the trip .
1,probably the best crust i 've had in a while .
0,the potatoes tasted very bland almost like dried mixed .
1,this restaurant came recommended by a friend and i was not disappointed !
1,i adore this place !
1,the staff and the optometrist were incredibly friendly and efficient .
0,this is not a place that a neighborhood should support .
0,"rude , unprofessional , and lazy ."
1,i will continue to use this place .
0,"trying to get something healthy , i ordered the apple pecan salad ."
0,there seems to be no consideration for customers at all .
1,overall still pretty good .
0,target reminds me of hills when i was a kid .
0,my husband and i went to buffalo blues last night .
0,but my recent experience there has changed my mind a bit .
1,highly recommend .
0,_num_ ) this place is ghetto .
1,the house chardonnay was buttery and was a good compliment to the fish .
0,"ordered _num_ dishes , all pretty average ."
1,"i highly recommend the cheese plate , it is probably the best in pittsburgh ."
0,she reluctantly gave me the owners name .
1,"reliable , professional and great value ."
1,great beer selection and nice happy hour deals .
0,no apologies nothing .
1,traditional `` mom 'n pop '' quality and perfection .
1,everything was great !
0,now it 's just more expensive .
1,owner is very friendly .
0,it also does not help that they do not have beer prices listed .
0,food is very overpriced though .
0,not crispy at all assuming thats why it was so fast .
0,"first off , everything was dripping everywhere ."
1,we all enjoyed it .
0,the remaining slices got tossed in the garbage .
1,"enjoy this place , it 's a treat ."
0,"otherwise , i would suggest staying far , far away !"
1,you will love it .
0,this was the worst `` pizza '' i 've ever had .
1,"the three dinning rooms , `` outside , '' inside and downstairs ."
1,great hoagies !
0,the only thing worse than the food is the service .
0,it looked sloppy and tasted worse than it looked .
1,good !
0,obviously this is the way a simple complaint is handled by management .
0,penne was mediocre at best .
1,my family and i were treated well .
0,i waited _num_ minutes while being ignored by the receptionists .
0,"if you have any alternative , though , i would avoid this place ."
0,the service did n't get any better .
1,excellent place for brunch .
1,best one i 've seen by far .
0,food is very cheap though .
0,they do not care about animals .
0,i really never want to return .
1,"i would totally recommend bbb , due to their general awesomeness ."
1,"excellent service , fair prices , and no bs ."
1,great atmosphere and service make this one of my favorites close to downtown pittsburgh .
0,employees are unhelpful and rude .
0,she told me it would be awhile .
1,"white lily cake , bought the first time because i liked the name ."
0,it 's never too loud or aggressive .
0,what a disappointing easter dinner .
1,the service was attentive and the bread was amazing .
1,highly recommended !
0,just when we thought the worst was over we were wrong .
1,best baked goods in the area !
0,i asked our server why they had n't mentioned this when we came in .
1,we went there for drinks on weekend and the place had a good crowd .
0,"good idea , but poorly executed food ."
0,the lazy river could be much better .
1,pros : great selection and excellent service .
0,poor customer service .
1,absolutely fantastic .
1,they did amazing !
0,my husband had a margarita and my server suggested a berry mojito to me .
0,receptionists were beyond awful .
1,they appeared fresh and tasted how they should .
0,highly recommend that no one ever goes here .
0,"deciding not to get it , i placed it on a near by shelf ."
1,great neighborhood spot .
0,"i 'm sorry , but you get one star for that ."
0,it just was n't anything special .
0,"bad facility , even without a trash can in the room ."
0,the woman who answers the phone is kinda rude .
0,when we said no she said she would be back .
1,i highly suggest it to everyone who likes good beer and good food !
0,"when i go to eat my meal , utensils were not included ."
0,"other than that , meh ."
1,this little former gas station makes some incredibly delicious pierogies .
0,unbelievable .
0,my poor baby went through hell .
1,great menu - lots of choices .
1,i recommend the garlic parm wings .
1,ordered pizza and wings from here with delivery .
0,glad they have plenty of shorts to buy when its _num_ degrees outside .
0,bad bad service .
0,a few uninterested waiters wandering in back .
1,friendly staff .
1,they have the best chicken salad wrap ever !
0,did not have enough staff in kitchen and never bothered to provide updates .
0,never ever again will we return here .
0,the sad part about this is they really try .
0,olive garden seems like fine dining compared to this place .
1,amazing .
0,"unfortunately , the service we were given ruined our overall experience at buffalo blues ."
1,one of my best experience ever .
1,the employees definitely love the animals and want what is best for them .
1,i had a fantastic experience here .
1,the coffee here was excellent !
0,his broccoli was rock hard - like wood !
1,i was very happy with my services and i will return .
0,"however , their store hours are absolutely terrible ."
1,excellent pizza - although the mushrooms were from a can .
1,beautiful views and lots of variety of length and layout of holes .
1,plenty of free parking and at only _num_ dollars its a true bargain .
1,this is perhaps the best mechanic shop in pittsburgh .
1,great salads and pasta .
1,been going there for years and the quality is always the best .
1,food was great .
0,_num_ .
0,i 'm not paying $ _num_ to get rushed service .
0,bad service all around !
1,"honestly , these guys have got some talent , like real talent ."
1,i like this place so much !
0,i was forced to stay a night here and it was so disgusting !
1,my favorite italian restaurant in pittsburgh .
1,fresh and good ... but i was starving .
1,i recommend the short rib ravioli !
1,best fish sandwiches .
1,"freshly made , and you can taste that it is ."
0,i got the shrimp and veal and my veal was dry .
0,he also went on to give me the fastest haircut i 've ever had .
1,nice friendly staff .
1,an excellent price for some good food never hurts .
1,the amount of tickets to be won was incredible .
1,highly recommend this place !
1,the workers are extremely nice and always willing to help .
0,i felt bad just ordering free beer so i ordered a sandwich .
1,"well my 2nd time and for a chinese buffet , this place is fantastic ."
0,neither angel nor anyone else came to top up our drinks even once .
1,"amazing community coffee shop that provides wonderful coffee , tea , and food ."
0,"ambiance , like i said , left much to be desired ."
1,the food is phenomenal .
0,"first , i 'll walk you through my experience ."
0,"i however , ordered the steak and cheese pita and was extremely disappointed ."
0,salad was average at best .
1,it 's a pretty large store with lots of goodies .
1,he 's a man who knows how to keep his customers coming back !
1,"potato and cheddar are great , too , of course !"
1,i 'll definitely be heading back with my coworkers this week !
0,awful acoustics !
1,one of my favorite local eateries .
0,"granted , it was a friday morning , but still ."
0,the eggplant was soggy and not great .
1,: ) love love love this place .
1,what you get at pino 's is great service and excellent food .
0,i 'm looking for a better pool side lounge for this summer .
0,Negative
1,they have a great selection of prepared food and more options to choose from .
1,fish tacos were excellent !
1,but other than that i love this place !
1,"the crusts are exquisite , too ."
1,great .
0,worst tofu scramble ever .
1,"if you love homemade pasta , you will love this restaurant ."
1,"joe , our server , was awesome and super friendly ."
0,went to barnes and noble waterfront with _num_ books on my list .
0,seriously just do n't do it .
1,dinner saturday night was excellent .
1,always consistent .
1,also they helped me out in a keg emergency that saved a party .
0,bar food none too exceptional .
0,please take all of these negative reviews seriously because they are valid .
0,i pay my $ _num_ and wait .
0,even with this voucher i feel like i paid too much money .
1,the baristas were extremely friendly and the pastries looked delicious .
0,our food came to us cold and unimpressive at that .
1,"good vibes , good prices , and seriously , awesome bartender ."
0,there are better options .
1,"moreover , they found ways to help save on the expense ."
0,very disappointed in the customer service .
1,the croissant breakfast sandwiches are great too !
0,why was my beer warm ?
0,i do n't shop at stores that hire such terrible staff .
0,i do n't get it .
0,"... seriously , how does one even mess that up ?"
0,the weekdays are bad enough .
0,the food is sooooo bland though .
0,i just felt i was rushed out of there .
1,another one of pittsburgh 's finest restaurants .
0,it was thick and gooey and the flavor did n't wow .
1,the delivery man was really friendly too !
1,this place is great !
0,"our server was friendly , but not terribly attentive ."
0,having a _num_ hour drive wasted didnt make it any better as well .
0,so we called back and asked for our money back .
0,they hired people that had to be required to do certain areas correctly .
0,terrible experience !
0,"okay , i get it , they work on commission , but seriously ."
1,the staff remembered him and loved seeing him visit .
0,these women are old middle aged miserable employees with no passion for their jobs .
1,it was so delicious .
0,we just turned around and walked out at that point .
1,who makes a new girl work on a friday night !
0,the worst part of the night ?
1,i love this store .
1,the one thing i can think of is the price .
0,"i should know , i 've dealt with at least a dozen ."
1,that felt good !
0,actually there was nothing basement like about it .
1,outdoor seating in the summer is nice .
1,the food is well seasoned and the seafood is fresh .
1,very comfortable environment .
0,nina the manager and ashley the cashier extremely rude .
0,it 's not that hard .
0,"based on this experience , i would not go back ."
1,"friendly , fast , good food ."
1,"bitter and sweet , with a slight tang ."
1,i love this place !
1,it was incredibly smooth with a complex flavor .
0,maybe i 'm just not the kind of person that likes whole foods .
1,great bar food too .
1,"great food , service and prices ."
1,"it 's bright , modern , airy and i have no complaints ."
0,we had reservations for _num_ people at 7pm this past saturday .
1,"i got two sides , french onion soup and potato pancakes ."
0,an adult area would change all this .
1,"waitresses have been there for years as well , and they are very good ."
0,we need more irish pubs and local old time watering holes .
1,you 're getting an extra star for two solid reasons .
1,super nice folks .
1,"great pizza , wings and salads ."
0,i quickly ate and left to make my movie .
0,we all know it 's not great .
0,let alone one that the food is n't even that good .
1,delicious !
0,"it 's a shame , what happened ?"
0,_num_ minutes to get our bread and _num_ to get our appetizers .
0,_num_ .
1,great wine deals ... definitely worth a trip .
1,"good luck getting a seat , that 's all i have to say ."
1,fast friendly service .
0,do not go here for service on your bike .
1,"i created an account just to review this shop , it 's that awesome ."
0,his poor management skills and rude behavior ruined our holiday .
1,the staff is friendly .
0,"there were several things that got me annoyed , one after another ."
0,i was originally told it would take _num_ mins .
1,they have great deserts and such also .
1,the arugula salad is delicious .
0,so after several more wrong turns we finally get home .
0,is it somehow part of the comedy routine that was going on ?
1,"it 's yet another michael 's , and it 's a very good one ."
0,whoever designed this place should be shot .
0,the inside is very dated and appears to be poorly cared for .
1,good food.
0,poor planning .
0,"my husband 's salad , italian chopped , was better ."
1,pros : brian has amazing customer service skills .
0,"so , i had been wanting to try this place for some time ."
0,"not all the prices are on the website , which makes for difficult planning ."
1,steak was a perfect medium rare and the lobster was also cooked well .
0,"do n't expect great performances here , expect a talked up mediocre performance ."
0,"however , i think i would try somewhere else to dine ."
0,i was sadly mistaken .
0,strawberry pies being the exception to the rule .
0,rude .
1,Negative
0,this has never happened before and it took me off guard .
1,so good .
1,the service was great as well !
1,nice to find a place like this when traveling .
0,terrible service .
1,but i 'd recommend it .
1,very happy with the experience .
1,the location is clean and the staff are friendly .
1,great balance of cheeses .
1,"great food , excellent beer selection !"
0,"tonight , we walked in and went up to the counter with our beer ."
0,do n't waste your time .
1,he has taken good care of them over the years .
1,it is such a treat to get these when i 'm back in town !
0,"i sent that back , and ordered the sea bass ."
0,"no offer of water , or a drink ."
1,this place is such a gem !
1,we had a great chat to the barista .
0,goodbye lowes ... hello home depot !
1,amanda was our contact and she always available .
0,even the water tasted weird .
0,there 's $ _num_ down the drain .
0,not the best dinner they have eaten .
0,"sorry , how can you not have $ _num_ in change ?"
1,stick to basics and this is the best place in or around the 'burgh .
1,everything is great .
0,very disappointing considering their pricing structure .
0,not going to recommend it to anyone .
0,we were a party of _num_ adults and _num_ kid .
0,"sadly , the professionalism of the front desk never got better ."
0,"really , you do n't get much for what you pay for at panera ."
1,it was delicious !
1,always good food at a fair price .
1,very inexpensive for pittsburgh but you can taste quality ingredients .
0,worst customer service .
1,the staff is helpful .
1,great night out .
0,the burger and `` spicy '' cajun soup were very mediocre .
0,if i could give negative stars i would .
1,"the fries had some skin on , which i really liked ."
1,my favorite breakfast joint of all time .
1,thanks kayla .
1,great brewed beers on tap as well !
1,onion rings awesome .
0,$ _num_ a glass of garbage wine ?
0,do n't waste your money !
0,"nothing but flavorless , americanized chinese food ."
1,jackie runs the office like a well oiled machine !
1,he is wonderful to work with .
1,great place .
0,wrong !
1,this man knows what he is doing !
0,will not eat here again .
1,"the food is above average , and the selection is common pub fare ."
0,"while the place itself looked clean , the stylist 's rolling cart was not ."
0,the half order of ribs looked like a full rack .
0,this place is n't very good .
1,it 's that good .
1,"the cake came out beautifully , and was delicious !"
1,it has basically everything you need and is well organized .
0,do not come here to eat .
1,a must go for anyone looking for an amazing meal and excellent service .
1,they also have my favorite pancakes .
1,walter 's will definitely be getting my business in the future !
1,such a `` hometown '' kind of surroundings .
0,some of the worst pizza i 've ever had .
1,the bread and salads and soups are great .
1,"not only do the do great work , but the experience is great to ."
0,everytime i eat at this location i end up with a sick stomach .
1,best bakery in pittsburgh !
1,i 'll definitely be back .
1,you can see their second bar through the front windows .
1,this is actually a very good starbucks .
1,i freaking love this place .
0,"the meat was extremely bland , with very little seasoning ."
0,how utterly disgusted i was with it .
1,excellent service .
0,party involved said it was fine and asked me not to say something .
0,i was very uncomfortable the whole time i was there .
1,the service was a bit lacking but it got the job done .
0,the manager here needs better training .
0,i 'm not even sure they bothered to cook that .
1,some of the best pizza around and great service .
1,the huge beer selection means there is something for everyone .
0,we finished our dumplings .
0,sat at the bar at about _num_ saturday for appetizers and drinks .
0,"if i could give dr. murphy less than _num_ star , i absolutely would ."
1,the homemade tomato soup with asiago cheese was delicious as well .
0,what kind of italian food has no garlic ?
1,i see yummy pizza in our future .
1,the glass center is a marvelous addition the pittsburgh cultural scene .
0,the cut was terrible !
1,delivery and take out .
1,love our local pizza joint !
0,"despite how great the food was , i wo n't be returning ."
1,it 's a pretty great time .
0,"head next door to sing sing for drinks , though ."
0,it 's almost been _num_ hours and i 'm still waiting .
0,i wo n't be back .
1,the icing is delicious .
1,food and service were excellent .
0,i would not recommend anybody go .
1,the staff is really friendly and always helpful with making the hard selection .
0,"if i could give negative stars , i would ."
0,mediocre service .
0,no more smoking allowed .
1,they are always so friendly and can accommodate my schedule !
0,the service was fast but the food was terrible and so was the service .
1,"great atmosphere and rather humble , especially for a chain restaurant ."
1,our family loves this restaurant .
1,"the new owner was extremely accommodating , personable , and honest ."
1,the store is always clean and organized .
1,it 's that kind of stellar service that keeps us going back .
1,they are a pretty good place .
0,buffalo blues was neither .
1,"good selection , but it will cost you ."
1,i love the fresh smell of baking bread throughout the restaurant .
0,i told him they are too noisy .
1,will continue to take my dogs there and recommend them to everyone i know !
1,the prices are great and the food is prepared quickly !
1,you can tell they are passionate and dedicated when it comes to their job .
1,"inexpensive , friendly , and knowledgeable ."
0,anybody that is not would be totally screwed by these people .
1,absolutely amazing people !
0,i would recommend that if you go there never sit and eat .
0,seating inside is very limited .
0,the outside was filthy with trash all over .
0,there was no salad or pasta side offered .
1,i enjoyed a good bowl of tortilla soup and an order of buffalo wings .
1,perfect for a larger group of people .
1,i eat and drink here about once a month and everything is great .
0,"no tofu , no seasoning or sauce ."
1,i was here _num_ times this summer and every meal was excellent .
0,i 'm very disappointed .
1,to just enjoy with yourself and a friend !
1,the french fries were hot and also very good .
1,it was excellent .
1,highly recommend .
1,friendly staff and super food .
0,_num_ .
1,seats right in front if the stage .
0,it was all i could taste .
1,my whole family goes to him .
0,it 's even more disappointing when the restaurant refuses to correct the order .
1,definitely a greasy spoon !
1,the staff is very friendly and helpful .
0,_num_ hour wait and then cold food served .
0,i do n't know how this keeps happening .
1,everytime i stop in here the service is phenomenal !
1,the mechanics are certainly the best .
0,it is april and there are no grass tees yet .
1,this is a great place for a seafood lover .
1,this place has probably some of the best pastries i 've ever encountered .
0,let me tell you about my bad experience first .
0,it was like a window into hell .
0,avoid at all costs .
1,always good vibes at shadow !
0,food was _num_ out of _num_ for this type of bar / restaurant .
1,fantastic touch !
0,i did n't get it .
1,everyone is always so friendly even the other customers .
0,"if you want rock bottom food , head to rock bottom ."
1,"seriously , they are all good !"
1,i 'd definitely use this company again for rides to and from the airport !
1,this is the best alteration place i have been to .
1,these dudes are the best .
0,"the food , however , is mediocre at best ."
1,very nice selection .
0,it pains me to leave any tip for them .
0,tonight they told me that the drive thru was closed .
1,you can tell that she was loved & cared for while in their care .
0,if you are under _num_ you must be accompanied by a _num_ year old .
1,love the rusty nail .
0,how ridiculous for an arcade game company to turn away kids .
0,"went there last night about 5:30 , the place was maybe half full ."
1,we will definitely be going again to try something different .
0,i am definitely not going back to complete the transaction .
1,i love it !
1,this place is pretty good !
0,"overall , it was a mediocre experience with forgettable food ."
1,you wo n't get cheap shoes here but you will get the best .
0,i would n't recommend them to anyone .
1,totally the best thing i 've had in a long time .
0,the slice of tomato that i had them add was not ripe .
1,awesome historic building high on top of the hill in carnegie .
1,a nice surprise here are the great happy hour specials at the bar .
0,there are much better italian restaurants in pittsburgh .
0,service was n't too bad - nice people .
0,rude .
1,"the food is good , and the people are very nice ."
1,every thing was cooked perfectly .
1,great location .
0,i would like to see some attempt to carry more high end products .
1,this is one of my favorite bars in pittsburgh .
0,my suit coat came back ruined !
0,the service has also suffered tremendously .
0,what the hell !
1,i received delicious crispy potatoes and sauteed arugula .
1,the dining room is small with plenty of staff on hand .
0,"i spent a lot , but i was ok with the occasional splurge ."
0,this is not the first time i 've been hard up to find help .
1,this wendy 's is awesome !
1,it was truly outstanding !
0,same lousy service .
0,we will not be going back !
0,i booked _num_ style appointments in advance for a wedding .
0,was trying to find a rating lower than _num_ star but could n't .
0,i was pretty disappointed with this place .
0,"i ordered a burger , which very overdone and dry ."
1,counter culture brand coffee is exceptional !
1,wonderful service .
1,would recommend going here .
1,thanks yelp for another great find !
0,unfortunately every time i wish i was somewhere else .
1,fabulous service all around .
1,the apricot cream cheese ones are delicious !
1,love everything there including their fabulous sandwich rolls !
0,it was awful .
1,i completely trust them to be honest and do the best job possible .
0,"meh , i 've experienced better is an understatement ."
0,i really like this shop .
1,"as for the pizza , i 'll definitely be back for more ."
1,the produce section and deli were great .
1,mike '' s auto body is fantastic .
1,thanks to you yelp i found casbah .
0,worst parking lot in pittsburgh .
1,the food is excellent and the service is very good .
0,we sat at the bar and the female bartender was miserable .
0,"hence , i am now here , writing this review ."
1,thanks to all there !
1,"love , love !"
0,soda is watered down and gross .
0,service -- - probably the worst service i 've ever had there .
0,"it 's expensive , the food is so so ."
0,my drink was never refilled .
1,got to work frustrated knowing this is really going to cost me .
0,"i have never , ever witnessed anything so insane as a drive-through restroom ."
0,the iced tea is also terrible tasting .
0,but later the service was not all good .
1,really great local pizza .
1,also got an oil change .
1,the homemade italian toast is wonderful .
1,this is the best bar in this area .
0,i asked for medium cooked and they gave me burnt .
0,_num_ .
0,sorry to see this place go down hill .
0,unfortunately the food was n't very good .
0,if i was n't so hungry i would n't have eaten them at all !
1,service was good .
0,it 's a hit and miss .
1,nice find in the point breeze neighborhood .
0,"needless to say , we never returned ."
0,do not use their car wash .
0,"when my dish comes out , it 's literally just steamed veggies and rice ."
